17weZ,5rk1/3R1ppp/1q2p3/p3P1BP/Pppb4/5Q2/1P3PP1/6K1 b - - 0 27,d4e5 g5e7 f8c8 h5h6 f7f5 f3e2,2920,109,https://lichess.org/rZUgkoPF/black#54
26zV4,2r2rk1/7p/4p1P1/4PpP1/p1pPq3/PpQ5/1P1K3R/7R b - - 2 34,h7g6 d2c1 g8f7 c3a5 e4f4 c1b1,2984,113,https://lichess.org/jp86H7mF/black#68
2dclQ,8/5p2/4p2p/4k3/8/p3PKP1/P6P/8 w - - 3 46,f3e2 e5e4 g3g4 f7f5 g4f5 e4f5,2926,103,https://lichess.org/5CMNONaH#91
2fuG1,8/p3b1p1/2p3K1/2P4p/1P5P/P2k2P1/5P2/8 b - - 3 44,d3e2 f2f4 e7f6 g6h5 e2f3 h5g6,2929,121,https://lichess.org/SPvYV1nB/black#88
3oCjz,8/4p3/2K4p/1P4pP/P1N3k1/8/5b2/8 b - - 0 52,g4h5 c4d2 g5g4 d2e4 g4g3 e4g3,2955,103,https://lichess.org/dOhIK3FO/black#104
5NNVv,r4rk1/2pbqpp1/p2bp2B/np6/8/P1N5/BPPQ1PPP/3RR1K1 b - - 0 19,g7h6 d2h6 f7f6 d1d4 e7g7 h6h5,2950,114,https://lichess.org/hOtmgkWo/black#38
5UOzR,2kr3r/1p3p1p/1p1p1p2/4p2q/P3P1b1/2PP1N2/5PPP/1R1Q1RK1 w - - 0 17,b1b6 d8g8 g1h1 g8g6 f1e1 h8g8,2908,101,https://lichess.org/ixDlevrr#33
8bFQU,r4rk1/2q2ppp/p4p2/1p2nB2/1Q6/4B3/PPP2PbP/1K1R2R1 b - - 3 18,g2f3 g1g7 g8g7 b4f4 e5g6 f4c7,2935,105,https://lichess.org/LEjrV6Rs/black#36
8pGw9,7r/2q1n1p1/k3p3/pNb1P2p/P1p1B3/8/5PPP/R1BR2K1 b - - 8 25,c7b6 d1d6 c5d6 e5d6 e7d5 a1b1,2944,113,https://lichess.org/OFuhLncZ/black#50
8yMi0,2r3k1/pp2bppp/1q3P2/3pp3/3P4/1P2BN1P/n5P1/3Q1RK1 b - - 0 20,e5e4 f3g5 e7f6 d1h5 c8c7 h5h7,2903,100,https://lichess.org/KeBw3Wvv/black#40
CSNay,2r2rk1/1b3pp1/1p6/1B1Pq2p/1N2Pn2/P4PRP/6P1/2RQ2K1 w - - 1 29,g1h2 h5h4 g3g4 f4d5 f3f4 d5f4,2959,117,https://lichess.org/X9iro7S8#57
E5pp9,2k3rr/ppp5/3b4/3p1p2/P1qPnN2/2P1PNPp/2Q4P/R1B2RK1 w - - 1 21,f3d2 g8g3 g1h1 c4a6 c2d1 e4c3,2939,107,https://lichess.org/3yMfMhUX#41
F8o1J,5rk1/pp3p1p/1bn1p1pQ/1n1q4/1P1P3R/5N2/5PPP/4R1K1 b - - 1 24,f8d8 f3g5 b5d6 h4f4 d5g5 h6g5,2920,101,https://lichess.org/5I0Nbrud/black#48
GAk0e,1r1qkb1r/pp3ppp/2p1pn2/6N1/2B1N3/7Q/PP1P1PPP/n1BK3R b k - 0 12,h7h6 g5f7 f6e4 h3e6 d8e7 e6f5,2918,100,https://lichess.org/vLN4niih/black#24
HSa8D,r4rk1/p1p2ppp/2p1bn2/qp6/1b2P1PP/2NP1Q2/PPPB1P2/2KR1B1R w - - 1 13,a2a3 b4a3 c3d5 b5b4 d5f6 g8h8,2913,109,https://lichess.org/BbSoNiYm#25
HXRDJ,4b3/7B/4p1pp/1pK5/3Pk1P1/8/1P4P1/8 b - - 1 41,e4f4 h7g8 e6e5 g2g3 f4g4 d4e5,2932,101,https://lichess.org/Tkl286bO/black#82
JMglB,8/p6p/1p6/6p1/3K1k2/8/PP4B1/8 w - - 0 40,g2e4 h7h6 b2b4 g5g4 d4d3 f4g3,2921,109,https://lichess.org/Hv82ncW5#79
K43aA,r4rk1/1p2bppp/p1b1pn2/4Q3/3B3P/2N2q2/PPP2P1R/2K3R1 b - - 3 19,f3h5 g1g7 g8h8 g7g5 h5h6 e5f4,2931,113,https://lichess.org/E0EGbTyA/black#38
KFjna,r1b2rk1/ppp1np1p/3p1B2/8/2B1P2q/8/P3Q1PP/5RK1 b - - 0 22,h4g4 f1f3 e7g6 e2d2 g4h5 c4e2,2960,117,https://lichess.org/V35wgWXB/black#44
KeQQU,r1b1k2r/ppp2ppp/2n2q2/4p3/1P1Pn3/1B2KN2/P2P2PP/RNBQ3R w kq - 1 10,e3e4 e5d4 e4d3 f6g6 d3e2 g6g2,2916,115,https://lichess.org/q5BR9ft9#19
