0CYle,3r3r/1b2kppp/2q2b2/P4P2/1P6/3Q4/2P2PPP/3RR1K1 b - - 0 21,e7f8 d3d8 f6d8 d1d8 c6e8 e1e8,631,85,https://lichess.org/Kr3R3tZ5/black#42
0D2Vq,8/1pk4p/7P/3N1b2/1P6/P7/5Kp1/8 b - - 4 55,c7c6 d5e7 c6d7 e7f5 g2g1q f2g1,693,87,https://lichess.org/39vlPzYu/black#110
0FqAB,1r6/2R2p2/4p1k1/4Q1p1/P7/8/5PPP/6K1 w - - 1 39,a4a5 b8b1 c7c1 b1c1 e5e1 c1e1,614,99,https://lichess.org/0vgwjNFV#77
0G3HH,r2Q2k1/2p2rpp/p3p3/1p2P3/1Bb1p3/4P2P/PP3qP1/3RR2K b - - 2 21,a8d8 d1d8 f7f8 d8f8 f2f8 b4f8,663,81,https://lichess.org/Ru1LX5lA/black#42
0HY1J,4R3/p2r4/6k1/5p2/8/5pP1/r4P1P/3R2K1 w - - 0 35,d1d7 a2a1 d7d1 a1d1 e8e1 d1e1,627,86,https://lichess.org/Ao9n7ypQ#69
0I4xG,r4rk1/p4Rpp/2p1p3/4q3/8/5Q2/P5Pb/5R1K b - - 0 24,f8f7 f3f7 g8h8 f7f8 a8f8 f1f8,649,96,https://lichess.org/F30TjwVJ/black#48
0INbh,4rrk1/5p1n/1p3q2/pN4bQ/P2p4/1B1P3P/1PP2PP1/4R1K1 w - - 1 22,e1e8 f8e8 h5f7 f6f7 b3f7 g8f7,689,82,https://lichess.org/HERuunNt#43
0IbPX,8/8/2Pk3p/P1R4P/3P1p2/1r4p1/6P1/4R1K1 w - - 2 55,e1e2 b3b1 c5c1 b1c1 e2e1 c1e1,614,94,https://lichess.org/6Rbmw3jr#109
0Iz7y,8/8/3k4/1Kp1pp1P/2P1P3/8/8/8 b - - 0 45,f5f4 h5h6 f4f3 h6h7 f3f2 h7h8q,668,101,https://lichess.org/OIhdJ1PG/black#90
0JBQ8,1kr5/1p3Q2/p2p4/8/8/6B1/6PP/1Rq4K w - - 2 40,b1c1 c8c1 g3e1 c1e1 f7f1 e1f1,693,99,https://lichess.org/p1Oon5hr#79
0Ls4E,8/2p5/3p4/pp3P2/2k5/2N5/6K1/8 b - - 0 45,c4c3 f5f6 b5b4 f6f7 b4b3 f7f8q,619,93,https://lichess.org/Xkaf16pN/black#90
0LxCI,1rb4r/3k1p1p/p1pNp1p1/3pP1Q1/3q4/4R3/P1P2PPP/3R2K1 w - - 2 20,d1d4 b8b1 d4d1 b1d1 e3e1 d1e1,636,88,https://lichess.org/h21kz1fh#39
